original_output, original_output_real, original_output_img, fft_output_real, fft_output_img, inverse_fft_output_real, inverse_fft_output_img, magnitute_output_fft
7832, 7832.00, 0.00, -2571.22, 772.03, 7832.00, 0.00, 2684.62, -476674321956415290000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762546241833600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-1376, -1376.00, 0.00, -1185.62, 2843.66, -1376.00, -0.00, 3080.92, 2927277825597083500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762544728475700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-8171, -8171.00, 0.00, 4485.59, -2435.21, -8171.00, -0.00, 5103.99, 0.00, 4875762547340512500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-10336, -10336.00, 0.00, -72.15, 1240.88, -10336.00, -0.00, 1242.97, 0.00, 4875762539265931400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-4408, -4408.00, 0.00, -776.18, 1789.78, -4408.00, -0.00, 1950.84, -0.00, 4875762543921940300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3298, 3298.00, 0.00, 301.15, 3369.94, 3298.00, 0.00, 3383.37, -761319513232950540000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762542050064800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3475, 3475.00, 0.00, -1934.08, 5757.37, 3475.00, 0.00, 6073.55, -0.00, 4875762545705344700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
7943, 7943.00, 0.00, 2649.71, 1108.43, 7943.00, 0.00, 2872.21, -0.00, 4875762546307976600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
9832, 9832.00, 0.00, -413.59, 69.92, 9832.00, 0.00, 419.46, 0.00, 4875762542673658700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-833, -833.00, 0.00, 287.88, 1775.94, -833.00, 0.00, 1799.12, 0.00, 4875762541969350100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-8381, -8381.00, 0.00, -1002.67, -1636.95, -8381.00, -0.00, 1919.62, 8409188732077703700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762544442124800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-10369, -10369.00, 0.00, 2184.74, 2657.77, -10369.00, -0.00, 3440.47, -13820779787140270000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762545945189200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-5108, -5108.00, 0.00, 3138.77, -2.17, -5108.00, -0.00, 3138.77, -0.00, 4875762546646774900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3622, 3622.00, 0.00, -2097.90, -3303.48, 3622.00, -0.00, 3913.33, -48743651818433681000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762545885166800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3815, 3815.00, 0.00, 305.07, 601.24, 3815.00, -0.00, 674.21, -0.00, 4875762542074632900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
7723, 7723.00, 0.00, 2635.33, -4631.34, 7723.00, 0.00, 5328.62, -0.00, 4875762546295704500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
9255, 9255.00, 0.00, 1277.48, -2089.60, 9255.00, 0.00, 2449.16, 0.00, 4875762544874534800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-1324, -1324.00, 0.00, 2265.81, 122.71, -1324.00, 0.00, 2269.13, -0.00, 4875762546003418300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-8656, -8656.00, 0.00, -3214.84, -8093.38, -8656.00, 0.00, 8708.50, 56905675645934153000000000000000000000000000000000000000000.00, 4875762546685780400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-10374, -10374.00, 0.00, 3344.10, 207.51, -10374.00, -0.00, 3350.53, -0.00, 4875762546754193900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-4496, -4496.00, 0.00, -8225.71, -3663.04, -4496.00, -0.00, 9004.45, -0.00, 4875762548565044400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3635, 3635.00, 0.00, -2157.33, 1985.83, 3635.00, -0.00, 2932.17, 1469080946522705700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762545925979900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3957, 3957.00, 0.00, -1195.34, -2161.41, 3957.00, 0.00, 2469.92, 1103470586016071400000000000000.00, 4875762544743410800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
7937, 7937.00, 0.00, -985.36, 4492.23, 7937.00, 0.00, 4599.03, -0.00, 4875762544397682400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
8426, 8426.00, 0.00, -6524.81, 2544.57, 8426.00, 0.00, 7003.43, 0.00, 4875762548064482400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-900, -900.00, 0.00, -386.34, 1361.30, -900.00, -0.00, 1415.06, 249320041331284830000000000000000000000000000000000000000000000000000000000000000000.00, 4875762542561075900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-8282, -8282.00, 0.00, -2727.85, 20905.69, -8282.00, -0.00, 21082.91, 0.00, 4875762546375793600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-10518, -10518.00, 0.00, -2364.43, 1931.55, -10518.00, -0.00, 3053.10, -0.00, 4875762546077114400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-4515, -4515.00, 0.00, 6880.37, 8098.48, -4515.00, 0.00, 10626.61, 0.00, 4875762548160637600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3348, 3348.00, 0.00, -1340.75, 4660.64, 3348.00, -0.00, 4849.66, -0.00, 4875762544981484500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
4149, 4149.00, 0.00, 359.60, 8915.53, 4149.00, -0.00, 8922.78, -0.00, 4875762542448974000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
7657, 7657.00, 0.00, 1147.61, 2101.96, 7657.00, 0.00, 2394.84, -243854564725321570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762544671224600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
8569, 8569.00, 0.00, 17211.78, 3781.94, 8569.00, 0.00, 17622.39, -433748405502205890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762549983433600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-745, -745.00, 0.00, 3835.64, 2169.72, -745.00, 0.00, 4406.79, 0.00, 4875762547038975400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
